id,content,score,translated,small_keywords,aggregate_tags,big_label
ff41f6f3-2f58-40cb-935b-2ef56e20f09b,There is no x button. Every time I get an ad for this app the x button doesn't work and I have to close out what I'm doing and start over. This only happened since the buyout. Thanks a lot Oracle.,1,There is no x button. Every time I get an ad for this app the x button doesn't work and I have to close out what I'm doing and start over. This only happened since the buyout. Thanks a lot Oracle.,"['every', 'lot', 'work', 'what', 'since', 'thanks', 'get', 'close', 'happened', 'out', 'buyout', 'only', 'doesn', 'over', 'time', 'app', 'button', 'start', 'doing', 'there', 'oracle']",[],other
63f9f13b-8e03-4c64-b106-8bd922311317,"Your problems are too much, anytime I delete and install back the app it won't let me login into my account why?",1,"Your problems are too much, anytime I delete and install back the app it won't let me login into my account why?","['anytime', 'install', 'account', 'app', 'much', 'too', 'back', 'won', 'into', 'let', 'why', 'login', 'problems', 'delete', 'your']",['account_issue'],Functionality
d5635a94-f544-493d-a41c-d46671465887,tik team plz open my live option tik tok is best plateform,5,tik team plz open my live option tik tok is best plateform,"['best', 'plz', 'plateform', 'open', 'team', 'tok', 'tik', 'live', 'option']",[],other
a92f9d4a-1a2c-4869-9909-dc16d039c853,"Hello TikTok team,( Your account was permanently banned due to multiple violations of our Community Guidelines.) this is my problem, please solve it, I am very worried, if this problem is not solved, I will be very tense, so please solve this problem for me, it is a big issue.",4,"Hello TikTok team,( Your account was permanently banned due to multiple violations of our Community Guidelines.) this is my problem, please solve it, I am very worried, if this problem is not solved, I will be very tense, so please solve this problem for me, it is a big issue.","['permanently', 'account', 'community', 'please', 'worried', 'multiple', 'tense', 'banned', 'issue', 'solved', 'will', 'solve', 'team', 'guidelines', 'tiktok', 'very', 'problem', 'violations', 'hello', 'big', 'due', 'your']",['account_issue'],Functionality
2b544767-ac3d-44e8-82fe-2a34e91dc3ee,"Can only follow 10,000 people. Won't let me tap the screen to like lives anymore.",1,"Can only follow 10,000 people. Won't let me tap the screen to like lives anymore.","['follow', 'like', 'anymore', 'lives', 'people', 'tap', 'can', 'let', 'only', 'won', 'screen']",[],other
c0e15cb7-e627-4598-929e-e7494d6dd495,This app is full of life,5,This app is full of life,"['app', 'full', 'life']",[],other
4db3ab24-4956-4664-b804-86c1aa871b7e,Do not use tiktok shop! If you ever need to return an item they will take your money. Even if a seller agrees to do a partial or full refund tiktok shop will decline it.,1,Do not use tiktok shop! If you ever need to return an item they will take your money. Even if a seller agrees to do a partial or full refund tiktok shop will decline it.,"['partial', 'need', 'agrees', 'full', 'seller', 'shop', 'return', 'ever', 'decline', 'take', 'will', 'use', 'tiktok', 'they', 'money', 'refund', 'even', 'item', 'your']",[],other
c161842a-e8f7-4b01-86e8-c8841a15de25,"This app will program your brain for addiction to it and still your life hour after hour. The algorithm destroys cognitive thinking. Keep your kids away from it, or you lose them. They will become a strangers to you, creators who don't even speak or look your way.",1,"This app will program your brain for addiction to it and still your life hour after hour. The algorithm destroys cognitive thinking. Keep your kids away from it, or you lose them. They will become a strangers to you, creators who don't even speak or look your way.","['way', 'become', 'lose', 'program', 'thinking', 'creators', 'them', 'don', 'hour', 'speak', 'will', 'cognitive', 'look', 'algorithm', 'destroys', 'life', 'app', 'addiction', 'strangers', 'who', 'still', 'they', 'keep', 'after', 'even', 'away', 'brain', 'your', 'kids', 'from']",[],other
b611fe2c-7679-4048-8879-48e930738a8c,it is too slow and sometimes stops working on android,1,it is too slow and sometimes stops working on android,"['sometimes', 'working', 'too', 'slow', 'stops', 'android']",[],other
ebacd536-af91-4669-82fc-5ad67c61d892,i didn't get the chat bubble update,2,i didn't get the chat bubble update,"['bubble', 'update', 'didn', 'get', 'chat']",[],other
c5182097-f9c8-48be-a12b-dd48de88e856,it is a good one but the problem is that if someone repost my videos it won't show on my page it is going to hide I don't know why. please you guys should work it out,1,it is a good one but the problem is that if someone repost my videos it won't show on my page it is going to hide I don't know why. please you guys should work it out,"['hide', 'should', 'work', 'please', 'won', 'one', 'don', 'out', 'guys', 'why', 'going', 'page', 'videos', 'know', 'someone', 'repost', 'problem', 'good', 'show']",[],other
4004a692-458b-4b24-b038-b05894426ab5,so what's up with til tok crashing at least 3 times a day and giving me the pop up error about it not responding 3 times a day like clockwork if that. today it crashed 5 times til I was just over it and did life instead of some scrolling. so I guess that was a blessing in disguise! fix this app please! actually,3,so what's up with til tok crashing at least 3 times a day and giving me the pop up error about it not responding 3 times a day like clockwork if that. today it crashed 5 times til I was just over it and did life instead of some scrolling. so I guess that was a blessing in disguise! fix this app please! actually,"['scrolling', 'times', 'some', 'what', 'giving', 'please', 'guess', 'til', 'tok', 'disguise', 'crashed', 'least', 'clockwork', 'actually', 'error', 'over', 'life', 'app', 'instead', 'fix', 'crashing', 'today', 'about', 'just', 'like', 'responding', 'day', 'blessing', 'pop']",[],other
a4907f3d-fa6b-4b15-95b1-d11760aca7d4,i deactivated my account and tried reactivating it and the only thing showing was enter correct parameter and that is an account with up to 2000 followers,1,i deactivated my account and tried reactivating it and the only thing showing was enter correct parameter and that is an account with up to 2000 followers,"['enter', 'reactivating', 'thing', 'tried', 'account', 'showing', 'deactivated', 'correct', 'parameter', 'followers', 'only']",['account_issue'],Functionality
484983b3-7327-4194-9272-86f4fa13a514,"TikTok's algorithm is scarily good at showing content you actually enjoy. Short videos make it easy to kill time, and there's genuinely creative stuff on here. Can be a serious time sink if you're not careful, but for entertainment and discovering trends, it delivers every time.",5,"TikTok's algorithm is scarily good at showing content you actually enjoy. Short videos make it easy to kill time, and there's genuinely creative stuff on here. Can be a serious time sink if you're not careful, but for entertainment and discovering trends, it delivers every time.","['every', 'content', 'kill', 'sink', 'enjoy', 'here', 'genuinely', 'make', 'can', 'careful', 'scarily', 'actually', 'discovering', 'algorithm', 'trends', 'videos', 'showing', 'time', 'tiktok', 'stuff', 'entertainment', 'serious', 'good', 'delivers', 'there', 'creative', 'easy', 'short']",['content'],Content
bb1b8a3b-9d10-4d54-9a8d-98bcc2fd4e50,iam facing issues with visibility of comments.please fix thisbug as soon as possible,1,iam facing issues with visibility of comments.please fix thisbug as soon as possible,"['soon', 'visibility', 'thisbug', 'issues', 'comments', 'fix', 'iam', 'facing', 'please', 'possible']",[],other
db2a8565-ef1b-4558-9490-3ce5aead0fad,For me it's a worst app .I'm gonna uninstall this app. they banned my two accounts without any reason.They just say I violate their community guidelines but I've done nothing. I just posted BTS videos . I can't post feedback without giving a star that's why I'm giving one star otherwise I'd give 0 stars to this app . Very bad ...,1,For me it's a worst app .I'm gonna uninstall this app. they banned my two accounts without any reason.They just say I violate their community guidelines but I've done nothing. I just posted BTS videos . I can't post feedback without giving a star that's why I'm giving one star otherwise I'd give 0 stars to this app . Very bad ...,"['community', 'giving', 'reason', 'without', 'violate', 'their', 'star', 'accounts', 'one', 'say', 'posted', 'feedback', 'banned', 'bts', 'done', 'can', 'why', 'gonna', 'videos', 'otherwise', 'app', 'give', 'any', 'guidelines', 'two', 'nothing', 'very', 'worst', 'they', 'just', 'uninstall', 'post', 'stars', 'bad']",['content'],Content
1ededd4c-ac9a-4e94-917f-31f9374ea055,Tiktok is legitimate brainrot and needs to go away. It lowers peoples IQ's.,1,Tiktok is legitimate brainrot and needs to go away. It lowers peoples IQ's.,"['needs', 'brainrot', 'peoples', 'lowers', 'legitimate', 'tiktok', 'away']",[],other
bc00da19-ea28-45e7-a52b-cfaa9274b3d1,WORST app ever. Find a alternative. They will.block you after 2 days and put you in spam for 0 reported comments,1,WORST app ever. Find a alternative. They will.block you after 2 days and put you in spam for 0 reported comments,"['they', 'will', 'alternative', 'spam', 'block', 'ever', 'after', 'days', 'app', 'put', 'reported', 'comments', 'find', 'worst']",[],other
effb77ff-2656-48fd-a3cb-ded5c167c357,it keeps showing me negative content after putting not interested,1,it keeps showing me negative content after putting not interested,"['negative', 'after', 'content', 'keeps', 'interested', 'showing', 'putting']",['content'],Content
3a21d1c2-f655-43b2-9133-6b503b02ba60,I hate those damn wellness checks bruh they are the worst,1,I hate those damn wellness checks bruh they are the worst,"['they', 'hate', 'checks', 'damn', 'bruh', 'those', 'wellness', 'worst']",[],other
02bd4a0d-f445-4dcb-884d-6008982dc240,Hayee tik TOK please provide me the Live photo effects in my tik TOK soon.,5,Hayee tik TOK please provide me the Live photo effects in my tik TOK soon.,"['photo', 'hayee', 'effects', 'soon', 'tok', 'tik', 'please', 'provide', 'live']",[],other
fe3a8db7-0d06-4473-9bce-35170fc367d3,tiktok is good for entertainment,5,tiktok is good for entertainment,"['entertainment', 'good', 'tiktok']",[],other
8c59aa1e-41e9-40e0-93ae-ca37a88d67bc,this app make the people that keep sad happy,5,this app make the people that keep sad happy,"['keep', 'make', 'people', 'app', 'happy', 'sad']",[],other
94db7786-9578-499c-a36c-fbad8bea4e3e,ap log har 2 din bad update Keh dete,1,ap log har 2 din bad update Keh dete,"['keh', 'update', 'har', 'dete', 'din', 'bad', 'log']",[],other
b9c49805-5d6c-46b1-a0cb-c55c973b98f4,This is very important app,5,This is very important app,"['app', 'very', 'important']",[],other
7d8f36b8-01cb-471d-ae38-b3769160fb2e,nice platform spand good time and enjoy everymonent extra enjoy received you watch live match rindam and pk,5,nice platform spand good time and enjoy everymonent extra enjoy received you watch live match rindam and pk,"['good', 'nice', 'spand', 'everymonent', 'platform', 'watch', 'match', 'time', 'rindam', 'enjoy', 'received', 'extra', 'live']",[],other
4e069a64-909f-49dd-b4b3-5ec1e41a3bcd,tiktok onack balo ami vidiw sarar sathe sathe for you hoise,5,tiktok onack balo ami vidiw sarar sathe sathe for you hoise,"['hoise', 'balo', 'sathe', 'ami', 'vidiw', 'tiktok', 'onack', 'sarar']",[],other
f79e7b54-a2eb-461f-bdd3-bf1dbbf40ff9,ehh fighting your way throughout the elite accounts and challenges and levels badges algorithms put forth by the elites will be the most challenging part. your success are determined by them. so your forced to expose yourself to them for them to judge. you to then if they except you. under the impression its algorithmic in reality its the elite that determined your outcome of who your success is reaching.so depending on what is that your wanting .fame success $ or all of that be safe.,2,ehh fighting your way throughout the elite accounts and challenges and levels badges algorithms put forth by the elites will be the most challenging part. your success are determined by them. so your forced to expose yourself to them for them to judge. you to then if they except you. under the impression its algorithmic in reality its the elite that determined your outcome of who your success is reaching.so depending on what is that your wanting .fame success $ or all of that be safe.,"['throughout', 'way', 'ehh', 'except', 'what', 'put', 'judge', 'forced', 'algorithmic', 'part', 'accounts', 'then', 'elite', 'reality', 'all', 'fame', 'fighting', 'them', 'reaching', 'depending', 'impression', 'will', 'challenging', 'safe', 'levels', 'challenges', 'its', 'most', 'who', 'expose', 'wanting', 'determined', 'badges', 'they', 'outcome', 'success', 'algorithms', 'elites', 'forth', 'your', 'yourself', 'under']",[],other
003cd593-2435-4bc2-9994-423de2952e6b,the experience was very good excellent thank,5,the experience was very good excellent thank,"['good', 'experience', 'thank', 'excellent', 'very']",[],other
2c67ad95-31c5-42cd-a3c1-8a0f9b80acea,its so weird with weird things and bad picture,1,its so weird with weird things and bad picture,"['picture', 'things', 'bad', 'its', 'weird']",[],other
014476c5-e8f5-4a0b-b7e5-d51f42904b06,I really like this app,2,I really like this app,"['app', 'like', 'really']",[],other
dfca9eff-1e44-4870-a834-e866f734ccd1,"app recently started lagging, 80% of videos will not load ,even slides and photos sometimes don't load. i cleared cache and App Data. my internet is fast and runs fine with YouTube, Facebook, Instagram. this must be fixed",2,"app recently started lagging, 80% of videos will not load ,even slides and photos sometimes don't load. i cleared cache and App Data. my internet is fast and runs fine with YouTube, Facebook, Instagram. this must be fixed","['recently', 'cleared', 'must', 'photos', 'don', 'youtube', 'load', 'will', 'facebook', 'fixed', 'lagging', 'instagram', 'videos', 'app', 'data', 'fine', 'cache', 'started', 'slides', 'internet', 'runs', 'sometimes', 'fast', 'even']",[],other
779468bc-bd48-40d3-b31b-5ff458bec006,plss not 171 MB 76 MB plss for only me...!!!!!,2,plss not 171 MB 76 MB plss for only me...!!!!!,"['only', 'plss']",[],other
a364e59a-5d38-4d15-95a6-a612802d727a,most beautiful app to everyone to enjoy,5,most beautiful app to everyone to enjoy,"['beautiful', 'app', 'enjoy', 'most', 'everyone']",[],other
5a5183cb-a089-4796-a7e4-22532e48e908,it's actually good I enjoy watching the videos,5,it's actually good I enjoy watching the videos,"['good', 'actually', 'videos', 'enjoy', 'watching']",[],other
05fd6476-4205-4ebf-bb14-0660e245000b,i have give it 3 stars cuz' when we delete the app and trying to install it there is so many problems with the app it didn't logging perfectly,5,i have give it 3 stars cuz' when we delete the app and trying to install it there is so many problems with the app it didn't logging perfectly,"['didn', 'stars', 'there', 'give', 'app', 'cuz', 'when', 'logging', 'perfectly', 'trying', 'many', 'problems', 'delete', 'install']",[],other
31de776e-7c3a-420d-a981-df5abefc72bc,"This app badly needs viewing speed controls like x0.9, x0.8, etc. (x0.5 is a joke). Most creators talk too fast for the ADHD generation. This app destroys your nervous system.",1,"This app badly needs viewing speed controls like x0.9, x0.8, etc. (x0.5 is a joke). Most creators talk too fast for the ADHD generation. This app destroys your nervous system.","['needs', 'etc', 'badly', 'nervous', 'system', 'creators', 'generation', 'too', 'joke', 'destroys', 'adhd', 'app', 'controls', 'most', 'talk', 'speed', 'like', 'fast', 'viewing', 'your']",[],other
b0921e37-a586-44c9-8ed4-b3a7695f7634,Its been a good app until 4 days agoo it started lagging and the photo freezez,2,Its been a good app until 4 days agoo it started lagging and the photo freezez,"['until', 'photo', 'lagging', 'good', 'been', 'agoo', 'days', 'its', 'app', 'started', 'freezez']",[],other
bd25e660-9e8b-4917-8dd6-82b475442a22,I am don't recommend this app this app will destroyed your future so I hope everyone make distance to this app,1,I am don't recommend this app this app will destroyed your future so I hope everyone make distance to this app,"['will', 'your', 'recommend', 'don', 'make', 'app', 'distance', 'everyone', 'hope', 'future', 'destroyed']",[],other
3fbf07d1-fb84-423b-b2c3-84042f505b1e,It a really good app but there's so many weird videos on here,3,It a really good app but there's so many weird videos on here,"['good', 'really', 'here', 'videos', 'there', 'app', 'weird', 'many']",[],other
1ea474b7-d867-4ecd-bd1b-453f53ff1b67,"The algorithm has been so poor, I can't be creating good content and algorithm won't help, it is so painful. please I would like TikTok to look into this",1,"The algorithm has been so poor, I can't be creating good content and algorithm won't help, it is so painful. please I would like TikTok to look into this","['would', 'help', 'like', 'good', 'look', 'been', 'content', 'algorithm', 'poor', 'creating', 'into', 'can', 'tiktok', 'please', 'won', 'painful']",['content'],Content
3c24e334-91ad-4ef1-932c-9cd4bfcbb94c,"banned me for zero reason, with zero chance for appeal. then I can't even make a new account? tiktok moderation system is very poor compared to other social media.",2,"banned me for zero reason, with zero chance for appeal. then I can't even make a new account? tiktok moderation system is very poor compared to other social media.","['new', 'account', 'reason', 'moderation', 'appeal', 'then', 'system', 'make', 'zero', 'banned', 'can', 'tiktok', 'very', 'other', 'social', 'media', 'poor', 'compared', 'even', 'chance']",['account_issue'],Functionality
3940642f-f758-4242-b29b-5c97ebfc8d24,tick tock has been not user-friendly for me but I keep trying and it's Good Friday recommend it to emney one,4,tick tock has been not user-friendly for me but I keep trying and it's Good Friday recommend it to emney one,"['one', 'keep', 'good', 'been', 'user', 'recommend', 'tock', 'trying', 'friday', 'emney', 'friendly', 'tick']",[],other
d4d6c102-747b-4336-9a77-8b17bd42f56e,"The only problem that I really have with this app, is that the moderation is so bad My comments get deleted without me even saying anything, I'll put a sticker in the comments that follows community standards and it will still get taken down.",3,"The only problem that I really have with this app, is that the moderation is so bad My comments get deleted without me even saying anything, I'll put a sticker in the comments that follows community standards and it will still get taken down.","['community', 'put', 'moderation', 'without', 'down', 'get', 'taken', 'really', 'anything', 'sticker', 'follows', 'standards', 'only', 'will', 'app', 'comments', 'still', 'problem', 'bad', 'deleted', 'even', 'saying']",[],other
71133c96-426f-4596-ad28-5ebb3f514bd1,the app banned my account and this is like the 5th time its okay ig just don't talk about being 12 or under,1,the app banned my account and this is like the 5th time its okay ig just don't talk about being 12 or under,"['just', 'talk', 'like', 'about', 'account', 'don', 'okay', 'being', 'app', 'time', 'its', 'banned', 'under']",['account_issue'],Functionality
20935f52-a8f3-40b1-b504-580acf95dc7f,"my messages keep on being censored and stuff even tho I'm not saying swears or anything like that, I've already tried eveyrhthing but then it just comes back after a few hours",2,"my messages keep on being censored and stuff even tho I'm not saying swears or anything like that, I've already tried eveyrhthing but then it just comes back after a few hours","['messages', 'swears', 'then', 'tho', 'anything', 'tried', 'already', 'few', 'hours', 'comes', 'censored', 'stuff', 'keep', 'just', 'like', 'after', 'being', 'even', 'saying', 'back', 'eveyrhthing']",[],other
28d1e51f-eb5c-423b-9347-cca4f8241004,I am a content creator and owner of some groups in kankara local government area of Katsina state,5,I am a content creator and owner of some groups in kankara local government area of Katsina state,"['state', 'area', 'government', 'content', 'owner', 'some', 'local', 'kankara', 'creator', 'katsina', 'groups']",['content'],Content
2f9640b7-19d5-4edd-837c-2021aa4c2f60,Tiktok team my live Tiktok upgrade please help me solution,5,Tiktok team my live Tiktok upgrade please help me solution,"['help', 'upgrade', 'solution', 'team', 'tiktok', 'please', 'live']",[],other
a8c3e6cc-aa4f-43c4-a655-6e9b4089617a,Can we get a separate app for tik tok shop like amazon? Because it's alot of scammers and fake items being sold on the original tik tok app.,4,Can we get a separate app for tik tok shop like amazon? Because it's alot of scammers and fake items being sold on the original tik tok app.,"['scammers', 'shop', 'like', 'amazon', 'sold', 'original', 'being', 'because', 'app', 'tok', 'alot', 'items', 'tik', 'can', 'separate', 'fake', 'get']",[],other
f25c0ab9-0c36-4901-a732-7326f0e91613,Hasan janking for you,5,Hasan janking for you,"['janking', 'hasan']",[],other
ca5ebbc5-9740-46b5-88d8-96483f3d1aeb,"why am I getting recommended my friend from discord, my number/Gmail not even being connected to either account 2 to 1 stars because now I'm getting a like limit for the first time I open the app",1,"why am I getting recommended my friend from discord, my number/Gmail not even being connected to either account 2 to 1 stars because now I'm getting a like limit for the first time I open the app","['getting', 'account', 'connected', 'recommended', 'friend', 'now', 'number', 'discord', 'open', 'why', 'limit', 'gmail', 'time', 'app', 'like', 'stars', 'first', 'either', 'being', 'even', 'because', 'from']",['account_issue'],Functionality
9af9adde-7a19-416d-a2b0-19f6bfc3c8ea,plz my TikTok account viral video plz,1,plz my TikTok account viral video plz,"['plz', 'video', 'account', 'viral', 'tiktok']","['account_issue', 'content']",Functionality
57216774-30cd-4aa5-ae8d-4d9d45f6eefa,This app features everything I have passion with,5,This app features everything I have passion with,"['app', 'features', 'everything', 'passion']",[],other
203cd633-f110-4bba-b2e4-9bec4304afdc,whenever I try to get into TikTok it lags and just logs me out and it really kinda upsets me I have TikTok lite but it is not the same. I don't like a laggy TikTok and idk If it's just my phone but it's so bad.,1,whenever I try to get into TikTok it lags and just logs me out and it really kinda upsets me I have TikTok lite but it is not the same. I don't like a laggy TikTok and idk If it's just my phone but it's so bad.,"['upsets', 'try', 'laggy', 'lags', 'get', 'really', 'idk', 'don', 'out', 'into', 'kinda', 'phone', 'tiktok', 'whenever', 'just', 'logs', 'like', 'lite', 'bad', 'same']",[],other
87fd19e7-9149-4ee1-8fcb-5178f6c8bc0f,TikTok is not updating.,5,TikTok is not updating.,"['updating', 'tiktok']",[],other
3e5a1ae1-a52d-42c5-9810-c17d9daaaf0a,"Excellent as long as adverts are left out. Good. however, there's need for this app to have features to optionally UNFOLLOW someone.",5,"Excellent as long as adverts are left out. Good. however, there's need for this app to have features to optionally UNFOLLOW someone.","['however', 'good', 'unfollow', 'adverts', 'there', 'need', 'app', 'features', 'excellent', 'out', 'left', 'optionally', 'long', 'someone']",[],other
feac0e26-3d41-4c97-be64-2e8a2ae33b69,"every other video is something sponsored or promoted. get rid of that garbage. I want content, not unemployed losers trying to sell me stuff.",1,"every other video is something sponsored or promoted. get rid of that garbage. I want content, not unemployed losers trying to sell me stuff.","['every', 'other', 'video', 'promoted', 'losers', 'sell', 'content', 'sponsored', 'want', 'something', 'rid', 'trying', 'get', 'stuff', 'unemployed', 'garbage']",['content'],Content
7b12c285-ed33-4973-a0d9-ab3d21a94df8,use tiktok for more skills,5,use tiktok for more skills,"['skills', 'more', 'use', 'tiktok']",[],other
0b19c288-1386-416c-bb83-697900c0d155,intrusive when I want to do other things,1,intrusive when I want to do other things,"['other', 'things', 'want', 'when', 'intrusive']",[],other
e0b36cb1-f518-4b24-ac06-a304c4443715,tiktok video play on while my device was locked,1,tiktok video play on while my device was locked,"['play', 'video', 'locked', 'device', 'tiktok', 'while']",['content'],Content
cb9ff13d-89c4-4b1a-b906-36bbd7dd2a8b,It shortened my videos,3,It shortened my videos,"['shortened', 'videos']",[],other
45bf812d-b9df-4a55-aea1-d38e52915a34,number one champion TikTok,5,number one champion TikTok,"['one', 'champion', 'number', 'tiktok']",[],other
595af9a3-d936-4afe-a25c-a2e306e83c07,"worst entertainment, Chinese take your information, tiktok loves getting their money's worth out of you",1,"worst entertainment, Chinese take your information, tiktok loves getting their money's worth out of you","['entertainment', 'money', 'worth', 'information', 'getting', 'loves', 'take', 'out', 'tiktok', 'their', 'chinese', 'worst', 'your']",[],other
d611a388-3c89-4d58-8821-2d2cb85fa926,not good because titok don't want to make me go viral,5,not good because titok don't want to make me go viral,"['good', 'don', 'viral', 'make', 'want', 'titok', 'because']",[],other
a577841c-1cd7-4f0d-b8b7-4a240c2a7c7a,Thank all of you guys,5,Thank all of you guys,"['guys', 'thank', 'all']",[],other
bc5694a4-da01-4833-b396-da59f8526a17,So bad it cant even load videos when i try to send it like how am i suppose to send videos if its dosent send!?? Im actually so offended and what if I'm dying and I'm texting my friend on tiktok and it doesn't send what if I died? I hope tiktok fixes this bad behavior!!??,1,So bad it cant even load videos when i try to send it like how am i suppose to send videos if its dosent send!?? Im actually so offended and what if I'm dying and I'm texting my friend on tiktok and it doesn't send what if I died? I hope tiktok fixes this bad behavior!!??,"['try', 'what', 'suppose', 'friend', 'send', 'died', 'dosent', 'load', 'actually', 'how', 'doesn', 'fixes', 'videos', 'its', 'behavior', 'when', 'texting', 'dying', 'tiktok', 'hope', 'offended', 'like', 'even', 'bad', 'cant']",[],other
717a46f7-eeb4-4d22-a0a8-cea22f5fa695,it don't let me sign in like what? plus my account is banned for nothing... it still won't logged me in,1,it don't let me sign in like what? plus my account is banned for nothing... it still won't logged me in,"['plus', 'like', 'account', 'don', 'what', 'logged', 'banned', 'let', 'nothing', 'still', 'won', 'sign']",['account_issue'],Functionality
ab195971-4552-4097-a4ae-bdce61d3dfd0,very bad Tik Tok download Hote onek Lamba summary Lage 175 MB Tik Tok,1,very bad Tik Tok download Hote onek Lamba summary Lage 175 MB Tik Tok,"['lage', 'hote', 'bad', 'onek', 'tok', 'lamba', 'tik', 'download', 'very', 'summary']",[],other
dce6e824-7d4c-48ec-b7b8-810b5c9fc73d,"it had been very useful for many things, I do not doomscroll and this app allows me to watch lives with not many people do I can interact with the people without the chat spamming and over it's great with a few bugs.",5,"it had been very useful for many things, I do not doomscroll and this app allows me to watch lives with not many people do I can interact with the people without the chat spamming and over it's great with a few bugs.","['people', 'without', 'many', 'chat', 'spamming', 'been', 'watch', 'doomscroll', 'few', 'can', 'bugs', 'allows', 'over', 'useful', 'interact', 'great', 'app', 'very', 'lives', 'things']",[],other
74764874-8607-44bb-b19f-9e1f48316e65,Dear tiktok team plz recover my acount abdullah-khokhar-3333,5,Dear tiktok team plz recover my acount abdullah-khokhar-3333,"['plz', 'khokhar', 'dear', 'recover', 'acount', 'team', 'tiktok', 'abdullah']",[],other
e32431f9-61ff-454b-97ad-1ae496681e4f,"trash app, doesn't even say for what I was banned",1,"trash app, doesn't even say for what I was banned","['doesn', 'say', 'even', 'app', 'what', 'banned', 'trash']",[],other
3a1dd751-8e81-4c17-a5de-a13ab7eae706,my draft videos are not opening at all tiktok needs to make a recovery for it,1,my draft videos are not opening at all tiktok needs to make a recovery for it,"['draft', 'needs', 'recovery', 'videos', 'make', 'opening', 'tiktok', 'all']",[],other
d243cf66-bc36-4816-9389-1dceee8162cb,"The best entertainment to all ages,sharing owesome moments with loved ones.",5,"The best entertainment to all ages,sharing owesome moments with loved ones.","['best', 'entertainment', 'ones', 'moments', 'owesome', 'sharing', 'ages', 'loved', 'all']",[],other
c9ecc178-01e6-4e48-b359-dc8c1e4f70cc,watch 1 video then 2 ads. algorithm sucks now. I'm completely done with this app.,1,watch 1 video then 2 ads. algorithm sucks now. I'm completely done with this app.,"['completely', 'now', 'video', 'algorithm', 'watch', 'app', 'ads', 'done', 'sucks', 'then']","['content', 'monetization']",Content
61a1d7aa-ef64-42d7-a99c-501b60f3410f,as this app is so much better than YouTube because YouTube has a lot of cringe and brainrotted videos,5,as this app is so much better than YouTube because YouTube has a lot of cringe and brainrotted videos,"['cringe', 'than', 'lot', 'videos', 'brainrotted', 'app', 'much', 'youtube', 'better', 'because']",[],other
2e6d7b86-df6f-42a2-b649-f4cbbeadfe90,I don't find my local contents but instead I see more of latin and asians,1,I don't find my local contents but instead I see more of latin and asians,"['contents', 'don', 'asians', 'more', 'local', 'instead', 'find', 'see', 'latin']",[],other
76e9a52d-eb47-4974-8233-101eb08c3e37,TikTok team i need ads on TikTok and earn money on TikTok watch ads,1,TikTok team i need ads on TikTok and earn money on TikTok watch ads,"['earn', 'money', 'watch', 'need', 'team', 'ads', 'tiktok']",['monetization'],Monetization
eda9e76a-199c-44c4-9c56-cf8b3a94ab43,TIKTOK FIX MY STICKER COMMENT WHEN I OPEN IT SHOWED ME A ALL EMOJI,3,TIKTOK FIX MY STICKER COMMENT WHEN I OPEN IT SHOWED ME A ALL EMOJI,"['sticker', 'comment', 'open', 'when', 'fix', 'emoji', 'tiktok', 'showed', 'all']",[],other
96a94147-dfa1-4925-a918-a77def3c3b82,if you make a account it says almost done and makes you do it again and then max passwords reached,1,if you make a account it says almost done and makes you do it again and then max passwords reached,"['makes', 'max', 'account', 'reached', 'almost', 'make', 'again', 'says', 'done', 'passwords', 'then']",['account_issue'],Functionality
18a63a8e-4588-4014-a926-6f9a1d9bbf6b,I love this app thera is a lot of fun but if I posted a vedio related vapes so they give me gumunity guidelines there's a lot off people who post vedios related vapes,4,I love this app thera is a lot of fun but if I posted a vedio related vapes so they give me gumunity guidelines there's a lot off people who post vedios related vapes,"['lot', 'people', 'gumunity', 'love', 'posted', 'related', 'off', 'vedios', 'app', 'give', 'guidelines', 'who', 'vedio', 'they', 'post', 'vapes', 'there', 'thera', 'fun']",['content'],Content
357ba4ef-2e15-4acb-ace1-53aac3698c1e,not worth it algorithin sucks and will constantly throw ads your way,1,not worth it algorithin sucks and will constantly throw ads your way,"['will', 'way', 'worth', 'algorithin', 'constantly', 'throw', 'ads', 'sucks', 'your']",['monetization'],Monetization
b03dd6ed-9e38-4272-b065-d414db34edf1,I love this app and it is very useful and you can get money off of the platform,5,I love this app and it is very useful and you can get money off of the platform,"['money', 'off', 'useful', 'platform', 'app', 'can', 'very', 'get', 'love']",[],other
27362711-87bb-4d87-9b13-ab7b0d065a16,I love this app and skz,5,I love this app and skz,"['app', 'skz', 'love']",[],other
6b31f684-7e1f-4510-aa42-defda2964d29,I don't know what is wrong with this app I downloaded it since 2014 and I started using it but it's having kept long and now it is glitching if I open the app I launch it the app will close by itself I have updated it so many times but still the app is glitching and still closing by itself. I use Samsung Galaxy A03 Android 12,2,I don't know what is wrong with this app I downloaded it since 2014 and I started using it but it's having kept long and now it is glitching if I open the app I launch it the app will close by itself I have updated it so many times but still the app is glitching and still closing by itself. I use Samsung Galaxy A03 Android 12,"['times', 'what', 'since', 'samsung', 'many', 'close', 'updated', 'now', 'galaxy', 'don', 'open', 'will', 'launch', 'kept', 'itself', 'using', 'app', 'know', 'closing', 'use', 'started', 'still', 'glitching', 'wrong', 'downloaded', 'having', 'long', 'android']",[],other
